Source MAC,Destination MAC,Packet Count
b0:b8:67:43:50:02,86:51:9e:de:6e:d2,1
b0:b8:67:43:4c:00,de:fc:38:5f:e2:95,1
b0:b8:67:43:50:00,de:fc:38:5f:e2:95,1
b0:b8:67:43:50:01,de:fc:38:5f:e2:95,1
b0:b8:67:43:55:a0,b2:ff:b2:8c:6a:05,1
b0:b8:67:43:55:a1,b2:ff:b2:8c:6a:05,1
b0:b8:67:43:55:a3,b2:ff:b2:8c:6a:05,1
4a:5a:ee:39:e5:5a,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:55:a0,4a:5a:ee:39:e5:5a,2
b0:b8:67:43:55:a1,4a:5a:ee:39:e5:5a,1
32:73:67:eb:23:df,ff:ff:ff:ff:ff:ff,2
b0:b8:67:43:55:a0,2a:7f:f2:24:ea:fd,1
8e:8f:fa:85:6e:71,ff:ff:ff:ff:ff:ff,1
a6:04:8e:4f:98:16,ff:ff:ff:ff:ff:ff,1
7c:57:3c:a4:1e:62,f6:2d:57:ea:50:e1,1
7c:57:3c:a4:1e:60,42:92:11:f9:a3:2a,1
7c:57:3c:a4:1e:61,42:92:11:f9:a3:2a,1
7c:57:3c:a4:1e:62,42:92:11:f9:a3:2a,1
7c:57:3c:a4:1e:60,36:55:60:86:aa:82,1
54:1f:8d:80:0b:1d,ca:e4:7d:a7:df:ec,1
7c:57:3c:a4:1e:61,36:55:60:86:aa:82,1
7c:57:3c:a4:1e:62,36:55:60:86:aa:82,1
e2:69:39:da:11:db,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:4c:00,a6:4f:54:4a:a6:75,1
b0:b8:67:43:4c:01,a6:4f:54:4a:a6:75,1
b0:b8:67:43:55:a1,dc:6a:e7:4e:91:5c,3
54:1f:8d:80:0b:1d,52:35:72:c2:bf:d4,1
52:35:72:c2:bf:d4,ff:ff:ff:ff:ff:ff,7
b0:b8:67:43:50:00,52:35:72:c2:bf:d4,2
b0:b8:67:43:50:01,52:35:72:c2:bf:d4,2
b0:b8:67:43:50:02,52:35:72:c2:bf:d4,2
b0:b8:67:43:50:00,3e:3e:e1:d2:52:32,1
b0:b8:67:43:50:01,3e:3e:e1:d2:52:32,1
b0:b8:67:43:50:02,3e:3e:e1:d2:52:32,1
7c:57:3c:a4:1e:60,b6:3b:04:c1:f2:ed,1
7c:57:3c:a4:1e:61,b6:3b:04:c1:f2:ed,2
7c:57:3c:a4:1e:62,b6:3b:04:c1:f2:ed,1
b6:3b:04:c1:f2:ed,ff:ff:ff:ff:ff:ff,1
54:1f:8d:80:0b:1d,b6:3b:04:c1:f2:ed,1
7c:57:3c:a4:16:80,12:24:f5:bf:1f:7d,2
7c:57:3c:a4:16:81,12:24:f5:bf:1f:7d,1
7c:57:3c:a4:16:82,12:24:f5:bf:1f:7d,2
7c:57:3c:a4:16:80,32:8b:fc:77:70:bd,1
12:24:f5:bf:1f:7d,ff:ff:ff:ff:ff:ff,1
16:91:13:51:6c:51,ff:ff:ff:ff:ff:ff,3
7c:57:3c:a4:16:80,16:91:13:51:6c:51,1
b0:b8:67:43:4c:00,16:91:13:51:6c:51,1
b0:b8:67:43:4c:02,16:91:13:51:6c:51,1
7c:57:3c:a4:16:81,7e:b0:81:58:bc:d6,1
b0:b8:67:43:4e:a1,26:9b:6b:a0:16:37,1
b0:b8:67:43:4e:a2,26:9b:6b:a0:16:37,1
7c:57:3c:a4:1e:60,1a:8d:c0:a4:a5:a1,1
56:4d:d6:a3:6d:65,ff:ff:ff:ff:ff:ff,1
54:1f:8d:80:0b:1d,ba:7b:6b:74:0c:f1,1
7c:57:3c:a4:1e:61,1a:8d:c0:a4:a5:a1,1
7c:57:3c:a4:1e:62,1a:8d:c0:a4:a5:a1,1
b0:b8:67:43:4e:a0,5a:8d:22:12:69:44,1
b0:b8:67:43:4e:a1,5a:8d:22:12:69:44,1
b0:b8:67:43:4e:a2,5a:8d:22:12:69:44,1
7c:57:3c:a4:1e:60,7e:bf:13:86:50:25,1
7c:57:3c:a4:1e:61,7e:bf:13:86:50:25,1
7c:57:3c:a4:1e:62,7e:bf:13:86:50:25,1
7c:57:3c:a4:1e:60,c2:54:b7:ea:78:9e,1
7c:57:3c:a4:1e:61,c2:54:b7:ea:78:9e,1
7c:57:3c:a4:1e:62,c2:54:b7:ea:78:9e,1
7c:57:3c:a4:1e:60,6c:f7:84:3c:56:be,2
7c:57:3c:a4:1e:61,6c:f7:84:3c:56:be,1
7c:57:3c:a4:1e:62,6c:f7:84:3c:56:be,2
b0:b8:67:43:4e:a1,6c:f7:84:3c:56:be,2
b0:b8:67:43:4e:a2,6c:f7:84:3c:56:be,2
b0:b8:67:43:4e:a0,6c:f7:84:3c:56:be,1
b0:b8:67:43:5a:a1,1a:43:50:8e:17:d5,1
a2:60:76:31:82:21,ff:ff:ff:ff:ff:ff,2
b0:b8:67:43:55:a0,a2:60:76:31:82:21,1
b0:b8:67:43:55:a1,a2:60:76:31:82:21,1
b0:b8:67:43:55:a3,a2:60:76:31:82:21,1
54:1f:8d:80:0b:1d,ce:c8:68:ed:0a:15,1
7c:57:3c:a4:1e:60,f2:fb:c9:ab:42:96,1
7c:57:3c:a4:1e:61,f2:fb:c9:ab:42:96,2
7c:57:3c:a4:1e:62,f2:fb:c9:ab:42:96,2
b0:b8:67:43:55:a0,56:2f:68:55:8c:68,2
b0:b8:67:43:55:a1,56:2f:68:55:8c:68,2
b0:b8:67:43:55:a3,56:2f:68:55:8c:68,2
b0:b8:67:43:55:a0,62:df:5d:98:bf:c0,2
b0:b8:67:43:55:a1,62:df:5d:98:bf:c0,2
b0:b8:67:43:55:a3,62:df:5d:98:bf:c0,1
62:df:5d:98:bf:c0,ff:ff:ff:ff:ff:ff,6
b0:b8:67:43:55:a0,ea:41:76:6c:f6:69,1
b0:b8:67:43:55:a1,ea:41:76:6c:f6:69,1
b0:b8:67:43:55:a3,ea:41:76:6c:f6:69,1
9c:5f:b0:d9:34:82,ff:ff:ff:ff:ff:ff,4
b0:b8:67:43:50:00,66:bf:19:cc:36:3c,2
b0:b8:67:43:50:01,66:bf:19:cc:36:3c,2
b0:b8:67:43:50:02,66:bf:19:cc:36:3c,2
ae:8e:2e:7b:47:c5,ff:ff:ff:ff:ff:ff,25
7c:57:3c:a4:16:80,96:05:a4:f0:e2:44,1
7c:57:3c:a4:16:81,96:05:a4:f0:e2:44,1
7c:57:3c:a4:16:82,96:05:a4:f0:e2:44,1
b0:b8:67:43:55:a0,56:d7:76:53:be:d3,1
b0:b8:67:43:55:a1,56:d7:76:53:be:d3,1
b0:b8:67:43:55:a3,56:d7:76:53:be:d3,1
0a:a1:f9:25:db:ba,ff:ff:ff:ff:ff:ff,2
b0:b8:67:43:55:a0,0a:a1:f9:25:db:ba,1
b0:b8:67:43:55:a1,0a:a1:f9:25:db:ba,1
b0:b8:67:43:55:a3,0a:a1:f9:25:db:ba,1
b0:b8:67:43:55:a0,42:4b:b0:52:70:06,1
b0:b8:67:43:55:a3,42:4b:b0:52:70:06,1
1e:8c:8b:b6:6a:45,ff:ff:ff:ff:ff:ff,4
7c:57:3c:a4:16:82,1e:8c:8b:b6:6a:45,3
62:1f:8e:c3:98:b9,ff:ff:ff:ff:ff:ff,1
7c:57:3c:a4:16:80,1e:8c:8b:b6:6a:45,3
b0:b8:67:43:50:00,1e:8c:8b:b6:6a:45,2
b0:b8:67:43:50:01,1e:8c:8b:b6:6a:45,2
b0:b8:67:43:50:02,1e:8c:8b:b6:6a:45,1
26:33:fc:3e:59:ba,ff:ff:ff:ff:ff:ff,2
b0:b8:67:43:50:00,26:33:fc:3e:59:ba,1
b0:b8:67:43:50:01,26:33:fc:3e:59:ba,1
b0:b8:67:43:50:02,26:33:fc:3e:59:ba,1
7c:57:3c:a4:16:80,26:33:fc:3e:59:ba,1
7c:57:3c:a4:16:81,26:33:fc:3e:59:ba,1
7c:57:3c:a4:16:82,26:33:fc:3e:59:ba,1
7c:57:3c:a4:16:81,1e:8c:8b:b6:6a:45,1
b0:b8:67:43:4c:00,3e:89:9c:eb:39:39,1
b0:b8:67:43:4c:01,3e:89:9c:eb:39:39,1
b0:b8:67:43:4c:02,3e:89:9c:eb:39:39,1
0a:a3:62:66:f9:f1,ff:ff:ff:ff:ff:ff,3
7c:57:3c:a4:1e:60,f2:b0:d9:c4:84:e0,1
7c:57:3c:a4:1e:62,f2:b0:d9:c4:84:e0,1
b0:b8:67:43:5a:a2,12:81:e3:e8:06:88,1
b0:b8:67:43:50:00,22:82:b3:92:5a:e6,1
b0:b8:67:43:50:02,22:82:b3:92:5a:e6,1
b0:b8:67:43:50:01,22:82:b3:92:5a:e6,1
e2:33:e1:e1:43:2d,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:50:00,2a:6f:6e:76:ea:91,1
b0:b8:67:43:50:01,2a:6f:6e:76:ea:91,1
b0:b8:67:43:50:02,2a:6f:6e:76:ea:91,1
7c:57:3c:a4:16:80,46:50:1d:da:1e:c4,1
02:00:35:80:3d:88,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:50:01,46:50:1d:da:1e:c4,1
7c:57:3c:a4:16:80,66:a1:7a:cb:3b:e9,1
7c:57:3c:a4:16:81,66:a1:7a:cb:3b:e9,1
7c:57:3c:a4:16:82,66:a1:7a:cb:3b:e9,1
9a:65:c2:8e:b9:6c,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:50:00,9a:65:c2:8e:b9:6c,1
b0:b8:67:43:50:01,9a:65:c2:8e:b9:6c,1
b0:b8:67:43:50:02,9a:65:c2:8e:b9:6c,1
b0:b8:67:43:50:00,de:14:a3:e9:7e:5c,1
b0:b8:67:43:55:a1,2e:26:46:cb:8b:bf,2
0a:65:59:87:df:3c,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:55:a0,0a:65:59:87:df:3c,1
b0:b8:67:43:55:a1,0a:65:59:87:df:3c,1
b0:b8:67:43:55:a3,0a:65:59:87:df:3c,1
8a:53:44:6b:1f:3f,ff:ff:ff:ff:ff:ff,2
42:c1:1f:96:78:90,ff:ff:ff:ff:ff:ff,2
b0:b8:67:43:50:01,4e:85:2a:60:bb:cc,1
b0:b8:67:43:50:02,4e:85:2a:60:bb:cc,1
b0:b8:67:43:50:00,86:ae:32:f0:c2:8c,1
b0:b8:67:43:50:01,86:ae:32:f0:c2:8c,1
b0:b8:67:43:50:02,86:ae:32:f0:c2:8c,1
7c:57:3c:a4:16:80,12:52:ae:0d:89:17,1
b0:b8:67:43:50:00,12:52:ae:0d:89:17,1
b0:b8:67:43:50:01,12:52:ae:0d:89:17,1
7c:57:3c:a4:16:82,12:52:ae:0d:89:17,1
b0:b8:67:43:50:02,12:52:ae:0d:89:17,1
b0:b8:67:43:55:a0,2e:cd:72:13:13:24,1
b0:b8:67:43:55:a1,2e:cd:72:13:13:24,1
b0:b8:67:43:55:a3,2e:cd:72:13:13:24,1
54:1f:8d:80:0b:1d,56:78:68:dd:69:11,1
b0:b8:67:43:50:00,1a:d0:01:e9:92:d1,1
b0:b8:67:43:50:01,1a:d0:01:e9:92:d1,1
b0:b8:67:43:50:02,1a:d0:01:e9:92:d1,1
de:9f:a6:67:10:c3,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:50:00,aa:1f:5a:02:44:d6,1
b0:b8:67:43:50:01,aa:1f:5a:02:44:d6,1
b0:b8:67:43:50:02,aa:1f:5a:02:44:d6,1
7c:57:3c:a4:1e:60,4e:fb:17:58:a9:39,2
7c:57:3c:a4:1e:61,4e:fb:17:58:a9:39,2
7c:57:3c:a4:1e:62,4e:fb:17:58:a9:39,2
12:2d:63:cc:8a:0d,ff:ff:ff:ff:ff:ff,25
7c:57:3c:a4:16:80,12:2d:63:cc:8a:0d,2
7c:57:3c:a4:16:82,12:2d:63:cc:8a:0d,2
b0:b8:67:43:4c:00,fa:57:29:15:92:05,1
b0:b8:67:43:4c:01,fa:57:29:15:92:05,1
b0:b8:67:43:4c:02,fa:57:29:15:92:05,1
7c:57:3c:a4:16:80,9a:b3:32:48:98:a3,2
7c:57:3c:a4:16:81,9a:b3:32:48:98:a3,1
b0:b8:67:43:50:00,9a:b3:32:48:98:a3,2
7c:57:3c:a4:16:82,9a:b3:32:48:98:a3,2
b0:b8:67:43:50:01,9a:b3:32:48:98:a3,2
b0:b8:67:43:50:02,9a:b3:32:48:98:a3,2
b0:b8:67:43:55:a0,5e:44:b2:b0:89:55,2
b0:b8:67:43:55:a1,5e:44:b2:b0:89:55,2
b0:b8:67:43:55:a3,5e:44:b2:b0:89:55,1
e2:48:16:92:07:f0,ff:ff:ff:ff:ff:ff,4
b0:b8:67:43:50:00,e2:48:16:92:07:f0,3
b0:b8:67:43:50:01,e2:48:16:92:07:f0,3
b0:b8:67:43:50:02,e2:48:16:92:07:f0,3
82:37:0c:88:85:f2,ff:ff:ff:ff:ff:ff,1
e2:31:41:99:6c:9c,ff:ff:ff:ff:ff:ff,2
6e:19:76:d8:7d:56,ff:ff:ff:ff:ff:ff,2
ea:b4:48:b2:f3:b3,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:55:a0,0e:78:e2:4b:4f:5f,2
b0:b8:67:43:55:a3,0e:78:e2:4b:4f:5f,2
54:1f:8d:80:0b:1d,ee:1d:76:82:3e:1f,1
7c:57:3c:a4:1e:60,9a:7d:10:55:40:e8,2
7c:57:3c:a4:1e:61,9a:7d:10:55:40:e8,1
7c:57:3c:a4:1e:62,9a:7d:10:55:40:e8,2
7c:57:3c:a4:1e:60,12:45:3f:51:53:44,2
7c:57:3c:a4:1e:61,12:45:3f:51:53:44,1
7c:57:3c:a4:1e:62,12:45:3f:51:53:44,2
0e:1f:93:1d:45:54,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:50:00,f6:c7:78:4a:e4:b5,1
b0:b8:67:43:50:01,f6:c7:78:4a:e4:b5,1
b0:b8:67:43:50:02,f6:c7:78:4a:e4:b5,1
22:d0:4a:22:51:5a,ff:ff:ff:ff:ff:ff,2
b0:b8:67:43:55:a0,22:d0:4a:22:51:5a,1
b0:b8:67:43:55:a1,22:d0:4a:22:51:5a,2
b0:b8:67:43:55:a3,22:d0:4a:22:51:5a,1
8a:d0:17:e7:86:b7,ff:ff:ff:ff:ff:ff,1
7c:57:3c:a4:16:80,8a:d0:17:e7:86:b7,1
b0:b8:67:43:50:00,8a:d0:17:e7:86:b7,1
b0:b8:67:43:50:01,8a:d0:17:e7:86:b7,1
b0:b8:67:43:50:02,8a:d0:17:e7:86:b7,1
62:c6:58:f0:ac:af,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:50:00,62:c6:58:f0:ac:af,1
b0:b8:67:43:50:01,62:c6:58:f0:ac:af,1
b0:b8:67:43:50:02,62:c6:58:f0:ac:af,1
b0:b8:67:43:4c:00,62:c6:58:f0:ac:af,1
b0:b8:67:43:4c:02,62:c6:58:f0:ac:af,1
6a:40:06:70:cd:42,ff:ff:ff:ff:ff:ff,5
b0:b8:67:43:55:a0,6a:40:06:70:cd:42,2
b0:b8:67:43:55:a1,6a:40:06:70:cd:42,2
b0:b8:67:43:55:a3,6a:40:06:70:cd:42,2
2a:c4:7c:30:99:8a,ff:ff:ff:ff:ff:ff,2
b0:b8:67:43:55:a0,2a:c4:7c:30:99:8a,1
b0:b8:67:43:55:a0,8a:f4:18:33:a7:ad,1
b0:b8:67:43:55:a1,8a:f4:18:33:a7:ad,1
b0:b8:67:43:55:a3,8a:f4:18:33:a7:ad,1
b0:b8:67:43:55:a3,5e:78:e7:14:1a:9f,3
5e:78:e7:14:1a:9f,ff:ff:ff:ff:ff:ff,7
b0:b8:67:43:55:a0,5e:78:e7:14:1a:9f,2
54:1f:8d:80:0b:1d,5e:78:e7:14:1a:9f,2
7c:57:3c:a4:16:80,da:a1:19:0b:01:7e,3
7c:57:3c:a4:16:81,da:a1:19:0b:01:7e,5
7c:57:3c:a4:16:82,da:a1:19:0b:01:7e,4
7c:57:3c:a4:16:81,a6:62:3c:59:39:4d,1
7c:57:3c:a4:16:82,a6:62:3c:59:39:4d,1
b0:b8:67:43:5a:a2,76:3b:31:c3:d8:bf,1
a6:3c:83:07:c0:5f,ff:ff:ff:ff:ff:ff,30
3e:c4:bf:87:b9:b0,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:55:a0,3e:c4:bf:87:b9:b0,2
b0:b8:67:43:55:a1,3e:c4:bf:87:b9:b0,1
b0:b8:67:43:55:a3,3e:c4:bf:87:b9:b0,1
d6:2d:4d:b8:c4:a4,ff:ff:ff:ff:ff:ff,5
54:1f:8d:80:0b:1d,d6:2d:4d:b8:c4:a4,1
7c:57:3c:a4:1e:60,3e:c4:bf:87:b9:b0,2
7c:57:3c:a4:1e:61,3e:c4:bf:87:b9:b0,2
7c:57:3c:a4:1e:62,3e:c4:bf:87:b9:b0,2
7c:57:3c:a4:1e:60,d6:2d:4d:b8:c4:a4,1
7c:57:3c:a4:1e:61,d6:2d:4d:b8:c4:a4,1
7c:57:3c:a4:1e:62,d6:2d:4d:b8:c4:a4,1
7c:57:3c:a4:16:80,1a:8f:c0:4f:fd:8a,1
b0:b8:67:43:50:00,1a:8f:c0:4f:fd:8a,1
b0:b8:67:43:50:01,1a:8f:c0:4f:fd:8a,1
7c:57:3c:a4:16:82,1a:8f:c0:4f:fd:8a,1
b0:b8:67:43:50:02,1a:8f:c0:4f:fd:8a,1
b0:b8:67:43:4c:00,22:bd:89:5e:1b:82,2
b0:b8:67:43:50:00,22:bd:89:5e:1b:82,2
b0:b8:67:43:50:01,22:bd:89:5e:1b:82,2
b0:b8:67:43:4c:01,22:bd:89:5e:1b:82,1
b0:b8:67:43:4c:02,22:bd:89:5e:1b:82,1
b0:b8:67:43:50:02,22:bd:89:5e:1b:82,2
b0:b8:67:43:50:00,3e:bd:1b:6e:f8:66,1
b0:b8:67:43:50:01,3e:bd:1b:6e:f8:66,1
b0:b8:67:43:50:02,3e:bd:1b:6e:f8:66,1
b0:b8:67:43:55:a0,0a:df:78:f0:b5:f2,1
b0:b8:67:43:55:a1,0a:df:78:f0:b5:f2,1
b0:b8:67:43:55:a3,0a:df:78:f0:b5:f2,1
b0:b8:67:43:5a:a0,82:16:14:43:84:df,1
56:a0:1e:d3:85:6d,ff:ff:ff:ff:ff:ff,1
7e:ef:94:3a:6b:a2,ff:ff:ff:ff:ff:ff,1
7c:57:3c:a4:16:80,a6:e6:65:1c:9a:be,1
7c:57:3c:a4:16:81,a6:e6:65:1c:9a:be,1
7c:57:3c:a4:16:82,a6:e6:65:1c:9a:be,1
2a:34:42:6a:79:9e,ff:ff:ff:ff:ff:ff,7
6e:5c:c7:d3:24:6f,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:55:a0,6e:5c:c7:d3:24:6f,1
b0:b8:67:43:55:a3,6e:5c:c7:d3:24:6f,1
5e:c8:cb:c9:e2:03,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:50:00,2e:78:93:9a:af:8c,1
b0:b8:67:43:50:01,2e:78:93:9a:af:8c,1
b0:b8:67:43:50:02,2e:78:93:9a:af:8c,1
b0:b8:67:43:50:00,9c:5f:b0:d9:34:82,4
b0:b8:67:43:50:01,9c:5f:b0:d9:34:82,3
b0:b8:67:43:50:02,9c:5f:b0:d9:34:82,4
7c:57:3c:a4:16:80,9c:5f:b0:d9:34:82,4
7c:57:3c:a4:16:81,9c:5f:b0:d9:34:82,3
7c:57:3c:a4:16:82,9c:5f:b0:d9:34:82,2
7c:57:3c:a4:16:81,1a:3b:6d:4d:01:c9,1
7c:57:3c:a4:16:82,1a:3b:6d:4d:01:c9,1
b0:b8:67:43:55:a0,f2:61:ec:e2:91:10,1
b0:b8:67:43:55:a1,f2:61:ec:e2:91:10,1
b0:b8:67:43:55:a3,f2:61:ec:e2:91:10,1
4a:7c:2d:2a:c4:e4,ff:ff:ff:ff:ff:ff,4
7c:57:3c:a4:16:80,4a:7c:2d:2a:c4:e4,2
7c:57:3c:a4:16:81,4a:7c:2d:2a:c4:e4,1
7c:57:3c:a4:16:82,4a:7c:2d:2a:c4:e4,1
7c:57:3c:a4:16:80,52:6d:89:fb:fb:c7,1
7c:57:3c:a4:16:81,52:6d:89:fb:fb:c7,1
b0:b8:67:43:50:00,52:6d:89:fb:fb:c7,1
b0:b8:67:43:50:01,52:6d:89:fb:fb:c7,1
b0:b8:67:43:50:02,52:6d:89:fb:fb:c7,1
b0:b8:67:43:50:00,4a:7c:2d:2a:c4:e4,2
b0:b8:67:43:50:01,4a:7c:2d:2a:c4:e4,2
b0:b8:67:43:50:02,4a:7c:2d:2a:c4:e4,2
b0:b8:67:43:4c:02,4a:7c:2d:2a:c4:e4,1
7c:57:3c:a4:1e:60,d2:d3:8d:11:44:97,1
7c:57:3c:a4:1e:62,d2:d3:8d:11:44:97,1
7c:57:3c:a4:16:80,62:dd:c7:bd:77:1b,2
b0:b8:67:43:50:00,62:dd:c7:bd:77:1b,1
b0:b8:67:43:50:01,62:dd:c7:bd:77:1b,1
7c:57:3c:a4:16:81,62:dd:c7:bd:77:1b,2
7c:57:3c:a4:16:82,62:dd:c7:bd:77:1b,2
b0:b8:67:43:50:02,62:dd:c7:bd:77:1b,1
7c:57:3c:a4:16:80,a2:b5:1d:be:b5:02,1
7c:57:3c:a4:16:81,a2:b5:1d:be:b5:02,1
7c:57:3c:a4:16:82,a2:b5:1d:be:b5:02,1
7c:57:3c:a4:16:80,3e:a2:41:48:01:c7,1
7c:57:3c:a4:16:81,3e:a2:41:48:01:c7,1
7c:57:3c:a4:16:82,3e:a2:41:48:01:c7,1
7c:57:3c:a4:16:80,32:41:5c:b6:05:89,1
b0:b8:67:43:50:00,32:41:5c:b6:05:89,1
b0:b8:67:43:50:01,32:41:5c:b6:05:89,1
b0:b8:67:43:50:02,32:41:5c:b6:05:89,1
46:dd:58:b8:65:52,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:55:a0,46:dd:58:b8:65:52,1
b0:b8:67:43:55:a1,46:dd:58:b8:65:52,1
b0:b8:67:43:55:a3,46:dd:58:b8:65:52,1
b0:b8:67:43:50:00,1e:a1:ce:9e:cb:6d,2
b0:b8:67:43:50:01,1e:a1:ce:9e:cb:6d,2
b0:b8:67:43:50:02,1e:a1:ce:9e:cb:6d,2
7c:57:3c:a4:16:80,e6:bf:7b:fc:31:6e,1
b0:b8:67:43:50:00,e6:bf:7b:fc:31:6e,1
b0:b8:67:43:50:01,e6:bf:7b:fc:31:6e,1
b0:b8:67:43:50:02,e6:bf:7b:fc:31:6e,1
7c:57:3c:a4:16:82,e6:bf:7b:fc:31:6e,1
7a:15:de:fa:60:fe,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:50:00,7a:15:de:fa:60:fe,2
b0:b8:67:43:50:01,7a:15:de:fa:60:fe,2
b0:b8:67:43:50:02,7a:15:de:fa:60:fe,2
7e:c6:1c:3d:61:0a,ff:ff:ff:ff:ff:ff,1
7c:57:3c:a4:16:80,e6:27:83:c7:87:54,1
7c:57:3c:a4:16:82,e6:27:83:c7:87:54,1
7c:57:3c:a4:16:80,3a:c8:b4:73:1e:15,1
7c:57:3c:a4:16:81,3a:c8:b4:73:1e:15,1
7c:57:3c:a4:16:82,3a:c8:b4:73:1e:15,1
4e:07:fd:22:a6:b5,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:50:00,4e:07:fd:22:a6:b5,1
b0:b8:67:43:50:01,4e:07:fd:22:a6:b5,1
b0:b8:67:43:50:02,4e:07:fd:22:a6:b5,1
7c:57:3c:a4:16:81,4e:07:fd:22:a6:b5,1
7c:57:3c:a4:16:82,4e:07:fd:22:a6:b5,1
1a:f3:13:1f:ce:d4,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:50:00,1a:f3:13:1f:ce:d4,1
7e:bc:5a:6a:62:38,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:55:a0,7e:bc:5a:6a:62:38,1
b0:b8:67:43:55:a1,7e:bc:5a:6a:62:38,1
b0:b8:67:43:55:a3,7e:bc:5a:6a:62:38,1
b0:b8:67:43:55:a0,de:86:24:43:b8:b9,1
b0:b8:67:43:55:a1,de:86:24:43:b8:b9,1
b0:b8:67:43:55:a3,de:86:24:43:b8:b9,1
7c:57:3c:a4:16:80,1e:8c:ed:42:97:53,1
7c:57:3c:a4:16:81,1e:8c:ed:42:97:53,1
7c:57:3c:a4:16:82,1e:8c:ed:42:97:53,1
62:97:53:d6:11:0a,ff:ff:ff:ff:ff:ff,2
b0:b8:67:43:55:a1,8e:86:02:4d:1f:07,2
b0:b8:67:43:55:a3,8e:86:02:4d:1f:07,2
b0:b8:67:43:55:a0,8e:86:02:4d:1f:07,1
66:48:98:d9:4a:17,ff:ff:ff:ff:ff:ff,1
7c:57:3c:a4:16:80,76:93:2f:d5:36:34,1
7c:57:3c:a4:16:81,76:93:2f:d5:36:34,1
7c:57:3c:a4:16:82,76:93:2f:d5:36:34,1
7c:57:3c:a4:16:80,4a:32:8f:22:9b:f0,2
b0:b8:67:43:50:00,4a:32:8f:22:9b:f0,2
7c:57:3c:a4:16:82,4a:32:8f:22:9b:f0,1
b0:b8:67:43:50:01,4a:32:8f:22:9b:f0,2
b0:b8:67:43:50:02,4a:32:8f:22:9b:f0,2
7c:57:3c:a4:16:80,a6:5a:9b:bb:ae:a3,2
7c:57:3c:a4:16:81,a6:5a:9b:bb:ae:a3,2
7c:57:3c:a4:16:82,a6:5a:9b:bb:ae:a3,2
7c:57:3c:a4:16:80,e2:58:2d:ea:fb:b6,1
7c:57:3c:a4:16:81,e2:58:2d:ea:fb:b6,1
7c:57:3c:a4:16:82,e2:58:2d:ea:fb:b6,1
b0:b8:67:43:50:00,de:03:57:99:d1:a4,1
b0:b8:67:43:50:01,de:03:57:99:d1:a4,1
b0:b8:67:43:50:02,de:03:57:99:d1:a4,1
7c:57:3c:a4:16:80,26:6a:39:78:ed:f2,1
7c:57:3c:a4:16:81,26:6a:39:78:ed:f2,1
7c:57:3c:a4:16:82,26:6a:39:78:ed:f2,1
b0:b8:67:43:55:a3,98:3b:8f:d6:31:a7,108
b0:b8:67:43:4e:a1,b4:fa:48:3e:e2:08,1
32:bf:7d:aa:04:d6,ff:ff:ff:ff:ff:ff,2
32:8f:a0:74:f5:d5,ff:ff:ff:ff:ff:ff,2
b0:b8:67:43:50:00,82:93:8c:82:07:39,2
b0:b8:67:43:50:01,82:93:8c:82:07:39,2
b0:b8:67:43:50:02,82:93:8c:82:07:39,2
b0:b8:67:43:55:a0,2a:a2:d1:ad:51:47,1
b0:b8:67:43:55:a1,2a:a2:d1:ad:51:47,1
b0:b8:67:43:55:a3,2a:a2:d1:ad:51:47,1
2a:a2:d1:ad:51:47,ff:ff:ff:ff:ff:ff,2
7c:57:3c:a4:1e:60,d2:58:3e:9c:ca:8e,1
7c:57:3c:a4:1e:61,d2:58:3e:9c:ca:8e,1
7c:57:3c:a4:1e:62,d2:58:3e:9c:ca:8e,1
7c:57:3c:a4:1e:60,2a:3a:9c:d3:22:6e,1
1e:9c:3d:7b:f7:c9,ff:ff:ff:ff:ff:ff,1
4e:c8:fb:c7:fd:f5,ff:ff:ff:ff:ff:ff,1
1a:db:2c:1a:24:c2,ff:ff:ff:ff:ff:ff,2
7c:57:3c:a4:1e:61,2a:3a:9c:d3:22:6e,1
7c:57:3c:a4:1e:60,1e:9c:3d:7b:f7:c9,1
d2:9c:24:49:50:ca,ff:ff:ff:ff:ff:ff,2
b0:b8:67:43:50:00,d2:9c:24:49:50:ca,1
b0:b8:67:43:50:01,d2:9c:24:49:50:ca,1
b0:b8:67:43:50:02,d2:9c:24:49:50:ca,1
b0:b8:67:43:4c:02,ce:4a:a0:ed:78:3d,2
